TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T08403;S005;Midrand;C2261;Guest;P0016;Skincare Set;Beauty;5;599.99;2999.95;Cash;2026/05/28;Emma Nkosi
T08404;S005;Midrand;C0032;Guest;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Card;2026/06/03;Sarah Mokoena
T08405;S005;Midrand;C0483;Guest;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Bank Transfer;2026/02/20;Emma Nkosi
T08406;S005;Midrand;C1843;Member;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Card;2026/02/25;Liam Jacobs
T08407;S005;Midrand;C1915;Member;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Mobile Pay;2026/06/27;Sarah Mokoena
T08408;S005;Midrand;C1517;Member;P0018;Perfume;Beauty;1;899.99;899.99;Card;2026/02/03;Noah Pillay
T08409;S005;Midrand;C2352;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Bank Transfer;2026/04/04;Daniel Smith
T08410;S005;Midrand;C0967;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Card;2026/02/14;Michael Williams
T08411;S005;Midrand;C2589;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Mobile Pay;2026/05/17;Michael Williams
T08412;S005;Midrand;C2269;Member;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Mobile Pay;2026/06/01;Emma Nkosi
T08413;S005;Midrand;C2295;Member;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Card;2026/06/05;Noah Pillay
T08414;S005;Midrand;C1471;Guest;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Mobile Pay;2026/04/13;Daniel Smith
T08415;S005;Midrand;C2540;Member;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Cash;2026/04/12;Sophie Mthembu
T08416;S005;Midrand;C0434;Guest;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Card;2026/06/27;Sarah Mokoena
T08417;S005;Midrand;C0741;Member;P0016;Skincare Set;Beauty;2;599.99;1199.98;Bank Transfer;2026/05/16;Olivia Dlamini
T08418;S005;Midrand;C2469;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Cash;2026/03/18;Sarah Mokoena
T08419;S005;Midrand;C1335;Guest;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Card;2026/02/05;Jessica Naidoo
T08420;S005;Midrand;C1861;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Bank Transfer;2026/04/28;Michael Williams
T08421;S005;Midrand;C1150;Guest;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Cash;2026/02/26;Sarah Mokoena
T08422;S005;Midrand;C0805;Member;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Mobile Pay;2026/05/01;Michael Williams
T08423;S005;Midrand;C1030;Member;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Bank Transfer;2026/06/02;Olivia Dlamini
T08424;S005;Midrand;C1549;Member;P0019;Throw Blanket;Home & Decor;1;449.99;449.99;Bank Transfer;2026/03/10;Noah Pillay
T08425;S005;Midrand;C0943;Guest;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Mobile Pay;2026/02/26;Jessica Naidoo
T08426;S005;Midrand;C2741;Member;P0019;Throw Blanket;Home & Decor;1;449.99;449.99;Mobile Pay;2026/02/25;James Botha
T08427;S005;Midrand;C2608;Guest;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Card;2026/06/27;Daniel Smith
T08428;S005;Midrand;C1584;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Mobile Pay;2026/06/30;Olivia Dlamini
T08429;S005;Midrand;C0266;Guest;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Card;2026/05/21;Michael Williams
T08430;S005;Midrand;C2781;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Cash;2026/01/09;Emma Nkosi
T08431;S005;Midrand;C1295;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Bank Transfer;2026/06/06;Emma Nkosi
T08432;S005;Midrand;C0757;Member;P0014;Yoga Mat;Sportswear;1;399.99;399.99;Card;2026/04/20;Jessica Naidoo
T08433;S005;Midrand;C2956;Guest;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Mobile Pay;2026/06/30;Sarah Mokoena
T08434;S005;Midrand;C1325;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Cash;2026/03/26;Daniel Smith
T08435;S005;Midrand;C2015;Guest;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Mobile Pay;2026/01/19;James Botha
T08436;S005;Midrand;C0145;Guest;P0014;Yoga Mat;Sportswear;1;399.99;399.99;Card;2026/06/05;Jessica Naidoo
T08437;S005;Midrand;C1969;Guest;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Card;2026/01/22;Olivia Dlamini
T08438;S005;Midrand;C0867;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Bank Transfer;2026/01/19;James Botha
T08439;S005;Midrand;C1344;Member;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Card;2026/03/30;Sarah Mokoena
T08440;S005;Midrand;C2964;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Mobile Pay;2026/01/13;James Botha
T08441;S005;Midrand;C0445;Member;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Bank Transfer;2026/04/09;Sophie Mthembu
T08442;S005;Midrand;C0588;Member;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Bank Transfer;2026/04/24;Jessica Naidoo
T08443;S005;Midrand;C2973;Guest;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Card;2026/03/07;Jessica Naidoo
T08444;S005;Midrand;C2166;Member;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Mobile Pay;2026/04/01;Olivia Dlamini
T08445;S005;Midrand;C0406;Member;P0008;Blender;Appliances;4;899.99;3599.96;Card;2026/05/20;Noah Pillay
T08446;S005;Midrand;C0011;Guest;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Mobile Pay;2026/03/31;Sarah Mokoena
T08447;S005;Midrand;C0881;Guest;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Mobile Pay;2026/04/11;Liam Jacobs
T08448;S005;Midrand;C2149;Member;P0025;Novel Book;Books;1;199.99;199.99;Cash;2026/02/23;Olivia Dlamini
T08449;S005;Midrand;C1205;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Cash;2026/03/10;Jessica Naidoo
T08450;S005;Midrand;C0984;Guest;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/04/30;Emma Nkosi
T08451;S005;Midrand;C2961;Guest;P0025;Novel Book;Books;3;199.99;599.97;Card;2026/03/24;Jessica Naidoo
T08452;S005;Midrand;C1559;Member;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Bank Transfer;2026/03/15;Olivia Dlamini
T08453;S005;Midrand;C0090;Member;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Card;2026/03/20;Daniel Smith
T08454;S005;Midrand;C0974;Member;P0025;Novel Book;Books;1;199.99;199.99;Cash;2026/03/21;Jessica Naidoo
T08455;S005;Midrand;C2483;Member;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Card;2026/06/15;Olivia Dlamini
T08456;S005;Midrand;C1334;Member;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Cash;2026/03/21;Jessica Naidoo
T08457;S005;Midrand;C0427;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Cash;2026/01/19;Jessica Naidoo
T08458;S005;Midrand;C1825;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/05/16;Sarah Mokoena
T08459;S005;Midrand;C1047;Member;P0008;Blender;Appliances;1;899.99;899.99;Cash;2026/02/19;Michael Williams
T08460;S005;Midrand;C1107;Member;P0025;Novel Book;Books;5;199.99;999.95;Bank Transfer;2026/06/09;Michael Williams
T08461;S005;Midrand;C0546;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Mobile Pay;2026/02/07;Sophie Mthembu
T08462;S005;Midrand;C2414;Member;P0018;Perfume;Beauty;4;899.99;3599.96;Cash;2026/04/21;Olivia Dlamini
T08463;S005;Midrand;C2104;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Cash;2026/03/13;Noah Pillay
T08464;S005;Midrand;C2312;Member;P0018;Perfume;Beauty;1;899.99;899.99;Card;2026/06/21;James Botha
T08465;S005;Midrand;C2153;Guest;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Mobile Pay;2026/04/24;Jessica Naidoo
T08466;S005;Midrand;C0370;Member;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Mobile Pay;2026/04/19;Daniel Smith
T08467;S005;Midrand;C2630;Guest;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Bank Transfer;2026/01/15;Michael Williams
T08468;S005;Midrand;C1178;Member;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Bank Transfer;2026/01/01;Sarah Mokoena
T08469;S005;Midrand;C0071;Guest;P0016;Skincare Set;Beauty;4;599.99;2399.96;Mobile Pay;2026/02/27;Emma Nkosi
T08470;S005;Midrand;C1016;Guest;P0014;Yoga Mat;Sportswear;1;399.99;399.99;Mobile Pay;2026/03/20;Emma Nkosi
T08471;S005;Midrand;C0951;Member;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Cash;2026/02/16;Sophie Mthembu
T08472;S005;Midrand;C2954;Member;P0006;Coffee Maker;Appliances;3;1299.99;3899.97;Bank Transfer;2026/03/26;Noah Pillay
T08473;S005;Midrand;C2299;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Mobile Pay;2026/01/09;Sophie Mthembu
T08474;S005;Midrand;C2925;Guest;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Mobile Pay;2026/05/12;Michael Williams
T08475;S005;Midrand;C0793;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Card;2026/04/16;Sophie Mthembu
T08476;S005;Midrand;C1392;Guest;P0014;Yoga Mat;Sportswear;5;399.99;1999.95;Mobile Pay;2026/03/28;Emma Nkosi
T08477;S005;Midrand;C0796;Guest;P0019;Throw Blanket;Home & Decor;1;449.99;449.99;Card;2026/04/12;Jessica Naidoo
T08478;S005;Midrand;C0027;Member;P0013;Running Shoes;Sportswear;2;1499.5;2999.0;Card;2026/03/15;Michael Williams
T08479;S005;Midrand;C0392;Guest;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Bank Transfer;2026/02/25;James Botha
T08480;S005;Midrand;C0783;Guest;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Mobile Pay;2026/03/20;Olivia Dlamini
T08481;S005;Midrand;C0543;Member;P0018;Perfume;Beauty;3;899.99;2699.97;Card;2026/02/05;Sarah Mokoena
T08482;S005;Midrand;C2618;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Card;2026/02/02;Liam Jacobs
T08483;S005;Midrand;C2869;Member;P0018;Perfume;Beauty;3;899.99;2699.97;Mobile Pay;2026/06/26;Jessica Naidoo
T08484;S005;Midrand;C2627;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Bank Transfer;2026/02/19;Noah Pillay
T08485;S005;Midrand;C2192;Guest;P0004;USB-C Charger;Electronics;1;299.99;299.99;Cash;2026/06/27;Emma Nkosi
T08486;S005;Midrand;C2629;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Card;2026/06/13;Sophie Mthembu
T08487;S005;Midrand;C1300;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Cash;2026/01/19;Sophie Mthembu
T08488;S005;Midrand;C1570;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Mobile Pay;2026/04/10;Liam Jacobs
T08489;S005;Midrand;C0815;Guest;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Cash;2026/02/03;Liam Jacobs
T08490;S005;Midrand;C0135;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Bank Transfer;2026/05/25;Sarah Mokoena
T08491;S005;Midrand;C0855;Member;P0016;Skincare Set;Beauty;1;599.99;599.99;Bank Transfer;2026/03/13;Michael Williams
T08492;S005;Midrand;C0891;Guest;P0010;Cotton T-Shirt;Clothing;2;249.99;499.98;Bank Transfer;2026/01/21;Michael Williams
T08493;S005;Midrand;C1968;Member;P0018;Perfume;Beauty;6;899.99;5399.94;Mobile Pay;2026/03/27;Olivia Dlamini
T08494;S005;Midrand;C2582;Member;P0007;Air Fryer;Appliances;5;1799.99;8999.95;Bank Transfer;2026/04/13;Michael Williams
T08495;S005;Midrand;C1239;Guest;P0018;Perfume;Beauty;1;899.99;899.99;Mobile Pay;2026/06/01;Daniel Smith
T08496;S005;Midrand;C0505;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Mobile Pay;2026/05/07;Sophie Mthembu
T08497;S005;Midrand;C2902;Member;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Cash;2026/01/21;Noah Pillay
T08498;S005;Midrand;C2996;Guest;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Mobile Pay;2026/02/09;Noah Pillay
T08499;S005;Midrand;C2177;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Cash;2026/05/03;Noah Pillay
T08500;S005;Midrand;C2033;Guest;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Cash;2026/05/06;Michael Williams
T08501;S005;Midrand;C2549;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Card;2026/04/20;Olivia Dlamini
T08502;S005;Midrand;C1390;Member;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Bank Transfer;2026/04/07;Noah Pillay
T08503;S005;Midrand;C0699;Member;P0025;Novel Book;Books;2;199.99;399.98;Card;2026/06/27;Sophie Mthembu
T08504;S005;Midrand;C1846;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Bank Transfer;2026/01/16;Sophie Mthembu
T08505;S005;Midrand;C2567;Member;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Card;2026/04/11;Jessica Naidoo
T08506;S005;Midrand;C1210;Guest;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Card;2026/02/05;Jessica Naidoo
T08507;S005;Midrand;C2347;Guest;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Bank Transfer;2026/03/10;Emma Nkosi
T08508;S005;Midrand;C0742;Member;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Cash;2026/04/09;Liam Jacobs
T08509;S005;Midrand;C1897;Guest;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Cash;2026/03/02;Sarah Mokoena
T08510;S005;Midrand;C1261;Guest;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Mobile Pay;2026/06/21;Emma Nkosi
T08511;S005;Midrand;C0868;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Cash;2026/02/22;Michael Williams
T08512;S005;Midrand;C1840;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Card;2026/06/20;Daniel Smith
T08513;S005;Midrand;C2281;Guest;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Bank Transfer;2026/01/08;Sarah Mokoena
T08514;S005;Midrand;C2880;Member;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Mobile Pay;2026/04/15;Sarah Mokoena
T08515;S005;Midrand;C0106;Guest;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Cash;2026/04/19;Olivia Dlamini
T08516;S005;Midrand;C1636;Guest;P0016;Skincare Set;Beauty;2;599.99;1199.98;Card;2026/03/07;Olivia Dlamini
T08517;S005;Midrand;C0771;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Bank Transfer;2026/06/09;Sophie Mthembu
T08518;S005;Midrand;C1081;Member;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Bank Transfer;2026/05/30;James Botha
T08519;S005;Midrand;C1279;Guest;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Mobile Pay;2026/06/15;Liam Jacobs
T08520;S005;Midrand;C2837;Member;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Mobile Pay;2026/03/09;Daniel Smith
T08521;S005;Midrand;C2382;Member;P0008;Blender;Appliances;4;899.99;3599.96;Mobile Pay;2026/02/20;Daniel Smith
T08522;S005;Midrand;C2843;Guest;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Card;2026/04/04;Daniel Smith
T08523;S005;Midrand;C2372;Guest;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Card;2026/04/19;Michael Williams
T08524;S005;Midrand;C2916;Member;P0025;Novel Book;Books;6;199.99;1199.94;Card;2026/03/06;Olivia Dlamini
T08525;S005;Midrand;C2638;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Cash;2026/01/30;Daniel Smith
T08526;S005;Midrand;C2390;Guest;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Bank Transfer;2026/04/24;Sarah Mokoena
T08527;S005;Midrand;C0085;Guest;P0005;Laptop Backpack;Accessories;6;549.99;3299.94;Bank Transfer;2026/03/11;Olivia Dlamini
T08528;S005;Midrand;C0766;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Card;2026/03/02;Olivia Dlamini
T08529;S005;Midrand;C0784;Member;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Card;2026/03/19;Sarah Mokoena
T08530;S005;Midrand;C0482;Member;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Card;2026/06/20;Sarah Mokoena
T08531;S005;Midrand;C0762;Guest;P0019;Throw Blanket;Home & Decor;1;449.99;449.99;Bank Transfer;2026/02/15;Jessica Naidoo
T08532;S005;Midrand;C2029;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Cash;2026/06/24;Daniel Smith
T08533;S005;Midrand;C1884;Guest;P0010;Cotton T-Shirt;Clothing;2;249.99;499.98;Card;2026/05/10;Jessica Naidoo
T08534;S005;Midrand;C0403;Guest;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Card;2026/02/18;Sophie Mthembu
T08535;S005;Midrand;C0323;Member;P0008;Blender;Appliances;2;899.99;1799.98;Mobile Pay;2026/01/13;Sarah Mokoena
T08536;S005;Midrand;C2989;Member;P0003;Smart Watch;Electronics;2;1299.99;2599.98;Card;2026/03/13;Sophie Mthembu
T08537;S005;Midrand;C2242;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Cash;2026/03/23;Daniel Smith
T08538;S005;Midrand;C2711;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Bank Transfer;2026/05/24;Emma Nkosi
T08539;S005;Midrand;C1265;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Bank Transfer;2026/01/24;Emma Nkosi
T08540;S005;Midrand;C0931;Member;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Bank Transfer;2026/05/10;Olivia Dlamini
T08541;S005;Midrand;C1545;Member;P0013;Running Shoes;Sportswear;5;1499.5;7497.5;Bank Transfer;2026/06/05;Olivia Dlamini
T08542;S005;Midrand;C2061;Member;P0011;Denim Jeans;Clothing;1;799.99;799.99;Bank Transfer;2026/04/14;Michael Williams
T08543;S005;Midrand;C1326;Guest;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Mobile Pay;2026/05/23;Michael Williams
T08544;S005;Midrand;C1381;Member;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Card;2026/01/15;Liam Jacobs
T08545;S005;Midrand;C2740;Guest;P0009;Electric Kettle;Appliances;2;499.99;999.98;Mobile Pay;2026/05/21;Emma Nkosi
T08546;S005;Midrand;C2245;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Bank Transfer;2026/04/24;Sophie Mthembu
T08547;S005;Midrand;C0469;Guest;P0004;USB-C Charger;Electronics;2;299.99;599.98;Bank Transfer;2026/01/04;Sarah Mokoena
T08548;S005;Midrand;C2714;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Mobile Pay;2026/02/13;Michael Williams
T08549;S005;Midrand;C1342;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Card;2026/03/12;Michael Williams
T08550;S005;Midrand;C0246;Member;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Bank Transfer;2026/03/20;Michael Williams
T08551;S005;Midrand;C1596;Member;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Cash;2026/02/09;James Botha
T08552;S005;Midrand;C2969;Member;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Bank Transfer;2026/01/23;Emma Nkosi
T08553;S005;Midrand;C1120;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Cash;2026/03/22;Sarah Mokoena
T08554;S005;Midrand;C0485;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Mobile Pay;2026/06/25;Noah Pillay
T08555;S005;Midrand;C1514;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Card;2026/03/29;Emma Nkosi
T08556;S005;Midrand;C2720;Member;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Bank Transfer;2026/01/03;James Botha
T08557;S005;Midrand;C1972;Guest;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Cash;2026/03/29;Sophie Mthembu
T08558;S005;Midrand;C2752;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Card;2026/05/20;Sophie Mthembu
T08559;S005;Midrand;C0096;Guest;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Bank Transfer;2026/04/09;Liam Jacobs
T08560;S005;Midrand;C2554;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Cash;2026/05/22;Emma Nkosi
T08561;S005;Midrand;C1602;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Card;2026/03/21;Jessica Naidoo
T08562;S005;Midrand;C1982;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Mobile Pay;2026/04/14;Olivia Dlamini
T08563;S005;Midrand;C2995;Guest;P0016;Skincare Set;Beauty;1;599.99;599.99;Mobile Pay;2026/04/22;Emma Nkosi
T08564;S005;Midrand;C1015;Member;P0008;Blender;Appliances;5;899.99;4499.95;Cash;2026/06/09;Liam Jacobs
T08565;S005;Midrand;C0446;Member;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Card;2026/04/01;Sophie Mthembu
T08566;S005;Midrand;C0466;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/03/27;Michael Williams
T08567;S005;Midrand;C0053;Member;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Cash;2026/01/18;Emma Nkosi
T08568;S005;Midrand;C2251;Member;P0013;Running Shoes;Sportswear;5;1499.5;7497.5;Card;2026/03/26;Daniel Smith
T08569;S005;Midrand;C0320;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Bank Transfer;2026/05/25;Michael Williams
T08570;S005;Midrand;C0413;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Bank Transfer;2026/06/12;Noah Pillay
T08571;S005;Midrand;C2959;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Cash;2026/04/08;Olivia Dlamini
T08572;S005;Midrand;C0237;Guest;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Cash;2026/06/22;Michael Williams
T08573;S005;Midrand;C1186;Guest;P0025;Novel Book;Books;2;199.99;399.98;Mobile Pay;2026/01/15;Noah Pillay
T08574;S005;Midrand;C1968;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Mobile Pay;2026/03/12;Michael Williams
T08575;S005;Midrand;C0207;Member;P0016;Skincare Set;Beauty;5;599.99;2999.95;Card;2026/02/02;Jessica Naidoo
T08576;S005;Midrand;C0294;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Cash;2026/03/16;Liam Jacobs
T08577;S005;Midrand;C2895;Member;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Cash;2026/05/12;Daniel Smith
T08578;S005;Midrand;C0285;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Cash;2026/02/12;Emma Nkosi
T08579;S005;Midrand;C1307;Guest;P0004;USB-C Charger;Electronics;3;299.99;899.97;Bank Transfer;2026/04/22;Emma Nkosi
T08580;S005;Midrand;C0438;Member;P0018;Perfume;Beauty;1;899.99;899.99;Mobile Pay;2026/03/09;Sophie Mthembu
T08581;S005;Midrand;C1969;Guest;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Bank Transfer;2026/04/16;Sarah Mokoena
T08582;S005;Midrand;C0385;Guest;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Mobile Pay;2026/01/31;Olivia Dlamini
T08583;S005;Midrand;C1273;Member;P0008;Blender;Appliances;6;899.99;5399.94;Bank Transfer;2026/04/13;Jessica Naidoo
T08584;S005;Midrand;C1385;Member;P0007;Air Fryer;Appliances;6;1799.99;10799.94;Card;2026/02/23;Jessica Naidoo
T08585;S005;Midrand;C1266;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Bank Transfer;2026/03/02;James Botha
T08586;S005;Midrand;C0732;Member;P0005;Laptop Backpack;Accessories;6;549.99;3299.94;Mobile Pay;2026/03/18;Daniel Smith
T08587;S005;Midrand;C0794;Member;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Bank Transfer;2026/03/18;Sophie Mthembu
T08588;S005;Midrand;C0586;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Card;2026/03/20;Michael Williams
T08589;S005;Midrand;C2947;Member;P0025;Novel Book;Books;1;199.99;199.99;Card;2026/01/24;Emma Nkosi
T08590;S005;Midrand;C2010;Member;P0007;Air Fryer;Appliances;6;1799.99;10799.94;Card;2026/06/20;Michael Williams
T08591;S005;Midrand;C0468;Guest;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/02/03;Emma Nkosi
T08592;S005;Midrand;C1964;Member;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Card;2026/04/12;Emma Nkosi
T08593;S005;Midrand;C2466;Member;P0025;Novel Book;Books;3;199.99;599.97;Mobile Pay;2026/03/11;Daniel Smith
T08594;S005;Midrand;C1518;Guest;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Mobile Pay;2026/05/22;Liam Jacobs
T08595;S005;Midrand;C0365;Guest;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Bank Transfer;2026/04/09;Sarah Mokoena
T08596;S005;Midrand;C1871;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Card;2026/02/12;Liam Jacobs
T08597;S005;Midrand;C1695;Guest;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Bank Transfer;2026/05/05;Michael Williams
T08598;S005;Midrand;C0782;Member;P0018;Perfume;Beauty;1;899.99;899.99;Cash;2026/05/03;Olivia Dlamini
T08599;S005;Midrand;C1652;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Card;2026/03/09;James Botha
T08600;S005;Midrand;C0341;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Cash;2026/03/26;Sophie Mthembu
T08601;S005;Midrand;C0317;Guest;P0014;Yoga Mat;Sportswear;5;399.99;1999.95;Mobile Pay;2026/01/16;Michael Williams
T08602;S005;Midrand;C2756;Member;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Cash;2026/04/02;Liam Jacobs
T08603;S005;Midrand;C0345;Member;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Mobile Pay;2026/02/22;Emma Nkosi
