TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T04468;S003;Rosebank;C0019;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Cash;2026/04/17;Sophie Mthembu
T04469;S003;Rosebank;C1497;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Cash;2026/01/05;Olivia Dlamini
T04470;S003;Rosebank;C1588;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Bank Transfer;2026/03/20;Liam Jacobs
T04471;S003;Rosebank;C2579;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Bank Transfer;2026/03/17;Emma Nkosi
T04472;S003;Rosebank;C1349;Guest;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Bank Transfer;2026/05/08;James Botha
T04473;S003;Rosebank;C1416;Member;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Bank Transfer;2026/03/30;Olivia Dlamini
T04474;S003;Rosebank;C2734;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Mobile Pay;2026/03/15;James Botha
T04475;S003;Rosebank;C2192;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Card;2026/02/04;Daniel Smith
T04476;S003;Rosebank;C0659;Guest;P0004;USB-C Charger;Electronics;1;299.99;299.99;Mobile Pay;2026/03/31;James Botha
T04477;S003;Rosebank;C2048;Guest;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Card;2026/04/07;Emma Nkosi
T04478;S003;Rosebank;C1842;Member;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Bank Transfer;2026/02/07;Sophie Mthembu
T04479;S003;Rosebank;C0939;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Cash;2026/05/01;Noah Pillay
T04480;S003;Rosebank;C1457;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Bank Transfer;2026/01/25;Liam Jacobs
T04481;S003;Rosebank;C2042;Member;P0023;Dinner Plate Set;Kitchen;5;499.99;2499.95;Bank Transfer;2026/05/04;Noah Pillay
T04482;S003;Rosebank;C1303;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Card;2026/01/31;Noah Pillay
T04483;S003;Rosebank;C2603;Member;P0008;Blender;Appliances;1;899.99;899.99;Cash;2026/01/07;Liam Jacobs
T04484;S003;Rosebank;C0473;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Cash;2026/06/05;Daniel Smith
T04485;S003;Rosebank;C2483;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Cash;2026/02/14;Michael Williams
T04486;S003;Rosebank;C0123;Guest;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Card;2026/02/28;Sarah Mokoena
T04487;S003;Rosebank;C2756;Guest;P0016;Skincare Set;Beauty;6;599.99;3599.94;Cash;2026/05/07;Michael Williams
T04488;S003;Rosebank;C2999;Member;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Cash;2026/03/13;Noah Pillay
T04489;S003;Rosebank;C2602;Member;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Mobile Pay;2026/04/28;Daniel Smith
T04490;S003;Rosebank;C0875;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Mobile Pay;2026/05/30;Sarah Mokoena
T04491;S003;Rosebank;C2029;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Bank Transfer;2026/06/20;Emma Nkosi
T04492;S003;Rosebank;C0020;Guest;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Bank Transfer;2026/06/11;Daniel Smith
T04493;S003;Rosebank;C2714;Guest;P0016;Skincare Set;Beauty;1;599.99;599.99;Bank Transfer;2026/01/25;Emma Nkosi
T04494;S003;Rosebank;C0245;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Card;2026/03/11;Sophie Mthembu
T04495;S003;Rosebank;C2388;Guest;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Bank Transfer;2026/02/04;Emma Nkosi
T04496;S003;Rosebank;C1910;Member;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Card;2026/01/15;Daniel Smith
T04497;S003;Rosebank;C2979;Member;P0006;Coffee Maker;Appliances;3;1299.99;3899.97;Bank Transfer;2026/01/31;Jessica Naidoo
T04498;S003;Rosebank;C1411;Guest;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Cash;2026/05/14;Daniel Smith
T04499;S003;Rosebank;C0461;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Bank Transfer;2026/05/06;Daniel Smith
T04500;S003;Rosebank;C0224;Guest;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Card;2026/02/12;James Botha
T04501;S003;Rosebank;C1620;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Card;2026/01/16;Sophie Mthembu
T04502;S003;Rosebank;C1491;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Bank Transfer;2026/05/28;Liam Jacobs
T04503;S003;Rosebank;C0734;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Mobile Pay;2026/04/09;Daniel Smith
T04504;S003;Rosebank;C0139;Guest;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Cash;2026/05/04;Liam Jacobs
T04505;S003;Rosebank;C1722;Member;P0025;Novel Book;Books;6;199.99;1199.94;Mobile Pay;2026/01/04;Sarah Mokoena
T04506;S003;Rosebank;C2913;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Cash;2026/05/24;Daniel Smith
T04507;S003;Rosebank;C1549;Member;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Bank Transfer;2026/03/25;Liam Jacobs
T04508;S003;Rosebank;C0092;Member;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Card;2026/01/07;Daniel Smith
T04509;S003;Rosebank;C2771;Member;P0008;Blender;Appliances;3;899.99;2699.97;Card;2026/03/17;Sarah Mokoena
T04510;S003;Rosebank;C2206;Guest;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Cash;2026/02/18;Noah Pillay
T04511;S003;Rosebank;C0287;Member;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Cash;2026/06/10;Sarah Mokoena
T04512;S003;Rosebank;C0965;Guest;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Bank Transfer;2026/04/23;James Botha
T04513;S003;Rosebank;C1729;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Card;2026/04/14;Sophie Mthembu
T04514;S003;Rosebank;C1692;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Cash;2026/03/15;Sophie Mthembu
T04515;S003;Rosebank;C1556;Member;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Bank Transfer;2026/05/12;Sophie Mthembu
T04516;S003;Rosebank;C0552;Guest;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Card;2026/06/17;Jessica Naidoo
T04517;S003;Rosebank;C2634;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Bank Transfer;2026/04/07;Noah Pillay
T04518;S003;Rosebank;C1714;Guest;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Bank Transfer;2026/04/09;Michael Williams
T04519;S003;Rosebank;C2060;Guest;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Card;2026/06/25;Noah Pillay
T04520;S003;Rosebank;C2589;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Cash;2026/05/04;Daniel Smith
T04521;S003;Rosebank;C0085;Guest;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Bank Transfer;2026/03/07;Emma Nkosi
T04522;S003;Rosebank;C2704;Member;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Mobile Pay;2026/06/02;Sophie Mthembu
T04523;S003;Rosebank;C0718;Member;P0016;Skincare Set;Beauty;4;599.99;2399.96;Cash;2026/02/20;Liam Jacobs
T04524;S003;Rosebank;C2936;Guest;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Cash;2026/03/07;Olivia Dlamini
T04525;S003;Rosebank;C1768;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Bank Transfer;2026/02/20;Olivia Dlamini
T04526;S003;Rosebank;C2577;Guest;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Cash;2026/04/02;Emma Nkosi
T04527;S003;Rosebank;C2927;Member;P0008;Blender;Appliances;2;899.99;1799.98;Mobile Pay;2026/05/10;Liam Jacobs
T04528;S003;Rosebank;C1084;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Bank Transfer;2026/03/20;Noah Pillay
T04529;S003;Rosebank;C2459;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Card;2026/03/28;Sarah Mokoena
T04530;S003;Rosebank;C0733;Guest;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Bank Transfer;2026/01/31;Jessica Naidoo
T04531;S003;Rosebank;C0858;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Mobile Pay;2026/02/07;Jessica Naidoo
T04532;S003;Rosebank;C0165;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Cash;2026/05/12;James Botha
T04533;S003;Rosebank;C1529;Guest;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Cash;2026/01/15;Liam Jacobs
T04534;S003;Rosebank;C1840;Member;P0025;Novel Book;Books;5;199.99;999.95;Card;2026/04/19;Sophie Mthembu
T04535;S003;Rosebank;C0362;Guest;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Card;2026/06/08;Daniel Smith
T04536;S003;Rosebank;C2371;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Mobile Pay;2026/05/22;Jessica Naidoo
T04537;S003;Rosebank;C2595;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Cash;2026/05/15;Michael Williams
T04538;S003;Rosebank;C1222;Member;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Bank Transfer;2026/05/10;Emma Nkosi
T04539;S003;Rosebank;C0738;Guest;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Mobile Pay;2026/01/31;Sarah Mokoena
T04540;S003;Rosebank;C2314;Member;P0025;Novel Book;Books;6;199.99;1199.94;Bank Transfer;2026/01/28;Michael Williams
T04541;S003;Rosebank;C1331;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Mobile Pay;2026/06/20;Jessica Naidoo
T04542;S003;Rosebank;C0302;Member;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Bank Transfer;2026/02/03;Olivia Dlamini
T04543;S003;Rosebank;C1559;Guest;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Card;2026/01/14;Michael Williams
T04544;S003;Rosebank;C1237;Guest;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Mobile Pay;2026/03/13;Sophie Mthembu
T04545;S003;Rosebank;C0872;Guest;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Mobile Pay;2026/05/03;Emma Nkosi
T04546;S003;Rosebank;C0608;Guest;P0014;Yoga Mat;Sportswear;1;399.99;399.99;Card;2026/02/23;Michael Williams
T04547;S003;Rosebank;C2849;Guest;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Cash;2026/02/10;James Botha
T04548;S003;Rosebank;C0786;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Cash;2026/05/10;Daniel Smith
T04549;S003;Rosebank;C0681;Guest;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Card;2026/03/16;Sarah Mokoena
T04550;S003;Rosebank;C1957;Guest;P0016;Skincare Set;Beauty;6;599.99;3599.94;Bank Transfer;2026/04/10;Daniel Smith
T04551;S003;Rosebank;C0849;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Cash;2026/06/09;Michael Williams
T04552;S003;Rosebank;C2214;Member;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Bank Transfer;2026/02/16;Sophie Mthembu
T04553;S003;Rosebank;C1275;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Cash;2026/03/28;Liam Jacobs
T04554;S003;Rosebank;C2402;Guest;P0010;Cotton T-Shirt;Clothing;2;249.99;499.98;Cash;2026/03/15;Sophie Mthembu
T04555;S003;Rosebank;C1925;Member;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Cash;2026/01/30;Michael Williams
T04556;S003;Rosebank;C0879;Member;P0004;USB-C Charger;Electronics;1;299.99;299.99;Bank Transfer;2026/03/07;Jessica Naidoo
T04557;S003;Rosebank;C2374;Guest;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Cash;2026/05/20;Olivia Dlamini
T04558;S003;Rosebank;C2408;Guest;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Card;2026/01/24;Michael Williams
T04559;S003;Rosebank;C2217;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Card;2026/03/06;Jessica Naidoo
T04560;S003;Rosebank;C2378;Guest;P0009;Electric Kettle;Appliances;1;499.99;499.99;Card;2026/04/18;Jessica Naidoo
T04561;S003;Rosebank;C2787;Guest;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Card;2026/05/25;Emma Nkosi
T04562;S003;Rosebank;C0096;Member;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Bank Transfer;2026/01/26;Emma Nkosi
T04563;S003;Rosebank;C0821;Guest;P0025;Novel Book;Books;2;199.99;399.98;Mobile Pay;2026/06/10;Daniel Smith
T04564;S003;Rosebank;C2801;Guest;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Card;2026/03/20;Emma Nkosi
T04565;S003;Rosebank;C0252;Guest;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Bank Transfer;2026/06/28;Olivia Dlamini
T04566;S003;Rosebank;C0609;Member;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Mobile Pay;2026/06/23;Sophie Mthembu
T04567;S003;Rosebank;C0834;Member;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Cash;2026/03/23;Olivia Dlamini
T04568;S003;Rosebank;C2613;Member;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Card;2026/03/27;Emma Nkosi
T04569;S003;Rosebank;C0314;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Card;2026/02/19;Sarah Mokoena
T04570;S003;Rosebank;C1824;Guest;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Cash;2026/01/31;Jessica Naidoo
T04571;S003;Rosebank;C2676;Member;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Cash;2026/01/20;Sophie Mthembu
T04572;S003;Rosebank;C2754;Guest;P0025;Novel Book;Books;1;199.99;199.99;Bank Transfer;2026/03/03;Jessica Naidoo
T04573;S003;Rosebank;C0974;Member;P0025;Novel Book;Books;3;199.99;599.97;Bank Transfer;2026/06/27;Daniel Smith
T04574;S003;Rosebank;C1455;Member;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Bank Transfer;2026/05/30;Sophie Mthembu
T04575;S003;Rosebank;C2154;Member;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Card;2026/06/25;Emma Nkosi
T04576;S003;Rosebank;C1463;Member;P0018;Perfume;Beauty;3;899.99;2699.97;Cash;2026/04/06;Sarah Mokoena
T04577;S003;Rosebank;C2771;Member;P0014;Yoga Mat;Sportswear;5;399.99;1999.95;Cash;2026/04/03;James Botha
T04578;S003;Rosebank;C1307;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Mobile Pay;2026/06/11;Daniel Smith
T04579;S003;Rosebank;C2444;Member;P0008;Blender;Appliances;5;899.99;4499.95;Card;2026/06/19;Sarah Mokoena
T04580;S003;Rosebank;C0390;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Card;2026/04/09;James Botha
T04581;S003;Rosebank;C2014;Member;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Bank Transfer;2026/05/12;Liam Jacobs
T04582;S003;Rosebank;C0516;Member;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Card;2026/03/12;Sophie Mthembu
T04583;S003;Rosebank;C2726;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Cash;2026/02/09;Emma Nkosi
T04584;S003;Rosebank;C1542;Member;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Mobile Pay;2026/03/07;Jessica Naidoo
T04585;S003;Rosebank;C2112;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Cash;2026/04/11;Michael Williams
T04586;S003;Rosebank;C1036;Member;P0025;Novel Book;Books;3;199.99;599.97;Bank Transfer;2026/05/14;James Botha
T04587;S003;Rosebank;C0448;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Mobile Pay;2026/01/11;Noah Pillay
T04588;S003;Rosebank;C1096;Guest;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Card;2026/03/23;Sophie Mthembu
T04589;S003;Rosebank;C0078;Guest;P0008;Blender;Appliances;1;899.99;899.99;Card;2026/03/13;Liam Jacobs
T04590;S003;Rosebank;C1808;Guest;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Mobile Pay;2026/02/16;Michael Williams
T04591;S003;Rosebank;C2962;Guest;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Mobile Pay;2026/02/23;Liam Jacobs
T04592;S003;Rosebank;C2767;Member;P0025;Novel Book;Books;5;199.99;999.95;Cash;2026/03/24;Sophie Mthembu
T04593;S003;Rosebank;C0098;Guest;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Mobile Pay;2026/06/05;Michael Williams
T04594;S003;Rosebank;C0934;Member;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Mobile Pay;2026/01/11;Jessica Naidoo
T04595;S003;Rosebank;C2839;Member;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Card;2026/02/12;Sophie Mthembu
T04596;S003;Rosebank;C0346;Member;P0025;Novel Book;Books;5;199.99;999.95;Mobile Pay;2026/04/06;Daniel Smith
T04597;S003;Rosebank;C1971;Member;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Mobile Pay;2026/03/10;Noah Pillay
T04598;S003;Rosebank;C1905;Member;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Card;2026/01/27;Sophie Mthembu
T04599;S003;Rosebank;C0498;Guest;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Card;2026/05/04;Emma Nkosi
T04600;S003;Rosebank;C1115;Guest;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Bank Transfer;2026/06/17;Emma Nkosi
T04601;S003;Rosebank;C1754;Guest;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Cash;2026/03/26;Emma Nkosi
T04602;S003;Rosebank;C0033;Guest;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Bank Transfer;2026/02/11;Jessica Naidoo
T04603;S003;Rosebank;C2713;Member;P0018;Perfume;Beauty;3;899.99;2699.97;Card;2026/05/13;Sarah Mokoena
T04604;S003;Rosebank;C1909;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Cash;2026/03/20;Liam Jacobs
T04605;S003;Rosebank;C2964;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Card;2026/06/06;Sarah Mokoena
T04606;S003;Rosebank;C2974;Guest;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Cash;2026/03/23;Noah Pillay
T04607;S003;Rosebank;C1786;Member;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Cash;2026/06/22;Sarah Mokoena
T04608;S003;Rosebank;C2434;Guest;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Mobile Pay;2026/01/14;Olivia Dlamini
T04609;S003;Rosebank;C1543;Guest;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Mobile Pay;2026/04/08;Noah Pillay
T04610;S003;Rosebank;C0043;Guest;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Mobile Pay;2026/05/09;Olivia Dlamini
T04611;S003;Rosebank;C2004;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Bank Transfer;2026/05/16;Daniel Smith
T04612;S003;Rosebank;C2424;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Card;2026/04/24;Michael Williams
T04613;S003;Rosebank;C2976;Member;P0016;Skincare Set;Beauty;4;599.99;2399.96;Bank Transfer;2026/01/05;Noah Pillay
T04614;S003;Rosebank;C0661;Guest;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Bank Transfer;2026/06/13;Sophie Mthembu
T04615;S003;Rosebank;C1550;Member;P0011;Denim Jeans;Clothing;1;799.99;799.99;Mobile Pay;2026/01/04;Emma Nkosi
T04616;S003;Rosebank;C2968;Guest;P0008;Blender;Appliances;4;899.99;3599.96;Cash;2026/03/11;Emma Nkosi
T04617;S003;Rosebank;C2144;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Card;2026/05/26;Noah Pillay
T04618;S003;Rosebank;C0898;Member;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Bank Transfer;2026/04/27;Emma Nkosi
T04619;S003;Rosebank;C2094;Member;P0018;Perfume;Beauty;6;899.99;5399.94;Bank Transfer;2026/04/14;Noah Pillay
T04620;S003;Rosebank;C1565;Guest;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Bank Transfer;2026/04/10;Michael Williams
T04621;S003;Rosebank;C2226;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Bank Transfer;2026/01/05;Daniel Smith
T04622;S003;Rosebank;C1608;Member;P0016;Skincare Set;Beauty;1;599.99;599.99;Card;2026/05/14;Sarah Mokoena
T04623;S003;Rosebank;C2390;Member;P0018;Perfume;Beauty;1;899.99;899.99;Bank Transfer;2026/02/06;Noah Pillay
T04624;S003;Rosebank;C1935;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Cash;2026/06/05;Sophie Mthembu
T04625;S003;Rosebank;C1633;Guest;P0016;Skincare Set;Beauty;6;599.99;3599.94;Mobile Pay;2026/01/10;Olivia Dlamini
T04626;S003;Rosebank;C2853;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Card;2026/04/16;Noah Pillay
T04627;S003;Rosebank;C1712;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Card;2026/03/24;Michael Williams
T04628;S003;Rosebank;C2098;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Card;2026/05/17;Daniel Smith
T04629;S003;Rosebank;C1621;Member;P0018;Perfume;Beauty;4;899.99;3599.96;Mobile Pay;2026/05/30;James Botha
T04630;S003;Rosebank;C2800;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Bank Transfer;2026/01/22;Emma Nkosi
T04631;S003;Rosebank;C1741;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Card;2026/02/04;Liam Jacobs
T04632;S003;Rosebank;C0611;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Mobile Pay;2026/02/07;Jessica Naidoo
T04633;S003;Rosebank;C2035;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Cash;2026/06/26;Michael Williams
T04634;S003;Rosebank;C0435;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Card;2026/03/28;Olivia Dlamini
T04635;S003;Rosebank;C2181;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Bank Transfer;2026/04/20;Noah Pillay
T04636;S003;Rosebank;C2996;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Cash;2026/05/29;Daniel Smith
T04637;S003;Rosebank;C1096;Member;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Mobile Pay;2026/03/12;Sophie Mthembu
T04638;S003;Rosebank;C0216;Guest;P0008;Blender;Appliances;3;899.99;2699.97;Mobile Pay;2026/04/19;Jessica Naidoo
T04639;S003;Rosebank;C1962;Member;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Bank Transfer;2026/04/02;Jessica Naidoo
T04640;S003;Rosebank;C1673;Guest;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Mobile Pay;2026/06/09;Liam Jacobs
T04641;S003;Rosebank;C2845;Member;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Bank Transfer;2026/03/28;Liam Jacobs
T04642;S003;Rosebank;C0142;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Mobile Pay;2026/01/21;Sarah Mokoena
T04643;S003;Rosebank;C1745;Member;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Card;2026/02/27;James Botha
T04644;S003;Rosebank;C1845;Member;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Mobile Pay;2026/04/16;Emma Nkosi
T04645;S003;Rosebank;C2105;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Cash;2026/02/22;Sarah Mokoena
T04646;S003;Rosebank;C1930;Guest;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Cash;2026/04/13;Olivia Dlamini
T04647;S003;Rosebank;C2842;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Card;2026/06/10;Daniel Smith
T04648;S003;Rosebank;C0379;Member;P0011;Denim Jeans;Clothing;1;799.99;799.99;Cash;2026/04/03;Jessica Naidoo
T04649;S003;Rosebank;C2555;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Bank Transfer;2026/04/16;Michael Williams
T04650;S003;Rosebank;C0649;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Cash;2026/05/25;Liam Jacobs
T04651;S003;Rosebank;C0294;Guest;P0006;Coffee Maker;Appliances;3;1299.99;3899.97;Bank Transfer;2026/01/29;Jessica Naidoo
T04652;S003;Rosebank;C2392;Member;P0014;Yoga Mat;Sportswear;1;399.99;399.99;Mobile Pay;2026/06/20;Olivia Dlamini
T04653;S003;Rosebank;C0965;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Bank Transfer;2026/01/11;Olivia Dlamini
T04654;S003;Rosebank;C2658;Member;P0008;Blender;Appliances;1;899.99;899.99;Cash;2026/02/28;Noah Pillay
T04655;S003;Rosebank;C1047;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Bank Transfer;2026/06/14;Olivia Dlamini
T04656;S003;Rosebank;C2061;Guest;P0013;Running Shoes;Sportswear;2;1499.5;2999.0;Mobile Pay;2026/02/12;Michael Williams
T04657;S003;Rosebank;C0526;Guest;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Mobile Pay;2026/06/03;Sarah Mokoena
T04658;S003;Rosebank;C2257;Member;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Bank Transfer;2026/03/25;Sarah Mokoena
T04659;S003;Rosebank;C0166;Guest;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Card;2026/05/01;Noah Pillay
T04660;S003;Rosebank;C0909;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Card;2026/01/24;James Botha
T04661;S003;Rosebank;C2370;Guest;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Mobile Pay;2026/04/06;Sarah Mokoena
T04662;S003;Rosebank;C1097;Guest;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Card;2026/02/14;Olivia Dlamini
T04663;S003;Rosebank;C0912;Member;P0008;Blender;Appliances;1;899.99;899.99;Bank Transfer;2026/03/24;Liam Jacobs
T04664;S003;Rosebank;C0698;Member;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Mobile Pay;2026/06/19;Emma Nkosi
T04665;S003;Rosebank;C0804;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Bank Transfer;2026/04/28;Olivia Dlamini
