TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T00455;S001;Sandton;C1473;Guest;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Mobile Pay;2026/02/15;Jessica Naidoo
T00456;S001;Sandton;C1674;Member;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Cash;2026/02/21;Noah Pillay
T00457;S001;Sandton;C1197;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Card;2026/05/09;Daniel Smith
T00458;S001;Sandton;C1569;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Bank Transfer;2026/06/28;Jessica Naidoo
T00459;S001;Sandton;C1837;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Bank Transfer;2026/03/15;Sarah Mokoena
T00460;S001;Sandton;C1827;Member;P0023;Dinner Plate Set;Kitchen;5;499.99;2499.95;Bank Transfer;2026/02/19;Olivia Dlamini
T00461;S001;Sandton;C2990;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Cash;2026/05/02;Olivia Dlamini
T00462;S001;Sandton;C1893;Member;P0003;Smart Watch;Electronics;2;1299.99;2599.98;Bank Transfer;2026/04/01;Jessica Naidoo
T00463;S001;Sandton;C1129;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Mobile Pay;2026/02/14;Sophie Mthembu
T00464;S001;Sandton;C0295;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Card;2026/06/14;Olivia Dlamini
T00465;S001;Sandton;C0740;Member;P0011;Denim Jeans;Clothing;1;799.99;799.99;Mobile Pay;2026/04/15;Liam Jacobs
T00466;S001;Sandton;C2414;Member;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Card;2026/02/09;Sophie Mthembu
T00467;S001;Sandton;C2827;Guest;P0008;Blender;Appliances;2;899.99;1799.98;Card;2026/04/07;Noah Pillay
T00468;S001;Sandton;C1674;Member;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Card;2026/04/20;Jessica Naidoo
T00469;S001;Sandton;C1400;Guest;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Card;2026/04/08;James Botha
T00470;S001;Sandton;C2677;Guest;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Bank Transfer;2026/03/16;Noah Pillay
T00471;S001;Sandton;C1047;Guest;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Cash;2026/05/01;Michael Williams
T00472;S001;Sandton;C0167;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Card;2026/03/21;Sarah Mokoena
T00473;S001;Sandton;C2177;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Cash;2026/03/16;Noah Pillay
T00474;S001;Sandton;C1430;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Bank Transfer;2026/01/10;Noah Pillay
T00475;S001;Sandton;C1105;Guest;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Bank Transfer;2026/04/19;Sarah Mokoena
T00476;S001;Sandton;C2933;Guest;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Cash;2026/05/31;James Botha
T00477;S001;Sandton;C0049;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Bank Transfer;2026/03/26;Sarah Mokoena
T00478;S001;Sandton;C0311;Member;P0007;Air Fryer;Appliances;5;1799.99;8999.95;Bank Transfer;2026/01/04;Sarah Mokoena
T00479;S001;Sandton;C1526;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Mobile Pay;2026/02/26;Noah Pillay
T00480;S001;Sandton;C0865;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Bank Transfer;2026/06/23;Daniel Smith
T00481;S001;Sandton;C2083;Guest;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Bank Transfer;2026/01/19;Noah Pillay
T00482;S001;Sandton;C2372;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Cash;2026/02/15;Olivia Dlamini
T00483;S001;Sandton;C2149;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Card;2026/04/03;Noah Pillay
T00484;S001;Sandton;C1881;Member;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Bank Transfer;2026/01/13;Sarah Mokoena
T00485;S001;Sandton;C0296;Guest;P0016;Skincare Set;Beauty;4;599.99;2399.96;Cash;2026/01/06;Olivia Dlamini
T00486;S001;Sandton;C1690;Member;P0004;USB-C Charger;Electronics;2;299.99;599.98;Card;2026/02/22;Michael Williams
T00487;S001;Sandton;C2175;Member;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Mobile Pay;2026/02/22;Michael Williams
T00488;S001;Sandton;C1550;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Cash;2026/04/05;Noah Pillay
T00489;S001;Sandton;C2074;Guest;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Card;2026/06/14;Jessica Naidoo
T00490;S001;Sandton;C0747;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Card;2026/03/31;Sarah Mokoena
T00491;S001;Sandton;C0824;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Mobile Pay;2026/01/07;James Botha
T00492;S001;Sandton;C0857;Member;P0009;Electric Kettle;Appliances;1;499.99;499.99;Bank Transfer;2026/03/29;Daniel Smith
T00493;S001;Sandton;C0044;Guest;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Bank Transfer;2026/05/17;Olivia Dlamini
T00494;S001;Sandton;C0473;Member;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Mobile Pay;2026/05/19;Olivia Dlamini
T00495;S001;Sandton;C0788;Member;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Cash;2026/02/25;Liam Jacobs
T00496;S001;Sandton;C0400;Member;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Cash;2026/05/19;James Botha
T00497;S001;Sandton;C0417;Member;P0014;Yoga Mat;Sportswear;5;399.99;1999.95;Cash;2026/05/19;Sarah Mokoena
T00498;S001;Sandton;C2976;Member;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Card;2026/04/07;Liam Jacobs
T00499;S001;Sandton;C0271;Member;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Bank Transfer;2026/04/23;Noah Pillay
T00500;S001;Sandton;C0524;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Mobile Pay;2026/06/16;Sarah Mokoena
T00501;S001;Sandton;C1383;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Card;2026/05/06;James Botha
T00502;S001;Sandton;C2901;Guest;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Card;2026/01/22;Michael Williams
T00503;S001;Sandton;C2042;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Cash;2026/02/17;Michael Williams
T00504;S001;Sandton;C0411;Member;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Cash;2026/02/10;Liam Jacobs
T00505;S001;Sandton;C0884;Member;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Card;2026/03/07;Liam Jacobs
T00506;S001;Sandton;C1915;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Card;2026/05/26;James Botha
T00507;S001;Sandton;C1254;Guest;P0025;Novel Book;Books;2;199.99;399.98;Mobile Pay;2026/03/12;Emma Nkosi
T00508;S001;Sandton;C1897;Guest;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Cash;2026/03/19;Sophie Mthembu
T00509;S001;Sandton;C0099;Member;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Bank Transfer;2026/05/29;Noah Pillay
T00510;S001;Sandton;C1077;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Cash;2026/04/26;Jessica Naidoo
T00511;S001;Sandton;C0543;Member;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Card;2026/02/04;Noah Pillay
T00512;S001;Sandton;C1933;Guest;P0009;Electric Kettle;Appliances;2;499.99;999.98;Cash;2026/01/31;Michael Williams
T00513;S001;Sandton;C1887;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Bank Transfer;2026/03/23;Daniel Smith
T00514;S001;Sandton;C1523;Guest;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Bank Transfer;2026/04/24;Noah Pillay
T00515;S001;Sandton;C0126;Member;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Bank Transfer;2026/03/05;James Botha
T00516;S001;Sandton;C2079;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Card;2026/04/20;James Botha
T00517;S001;Sandton;C2171;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Bank Transfer;2026/04/16;Daniel Smith
T00518;S001;Sandton;C1245;Member;P0018;Perfume;Beauty;3;899.99;2699.97;Bank Transfer;2026/02/16;Sophie Mthembu
T00519;S001;Sandton;C2146;Guest;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Mobile Pay;2026/03/11;Michael Williams
T00520;S001;Sandton;C1310;Guest;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Bank Transfer;2026/06/27;Daniel Smith
T00521;S001;Sandton;C1415;Member;P0016;Skincare Set;Beauty;5;599.99;2999.95;Cash;2026/03/19;James Botha
T00522;S001;Sandton;C2466;Guest;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Bank Transfer;2026/01/19;Michael Williams
T00523;S001;Sandton;C0777;Guest;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Bank Transfer;2026/04/13;Emma Nkosi
T00524;S001;Sandton;C2221;Guest;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Cash;2026/01/28;Jessica Naidoo
T00525;S001;Sandton;C2445;Member;P0025;Novel Book;Books;2;199.99;399.98;Bank Transfer;2026/04/25;James Botha
T00526;S001;Sandton;C2215;Guest;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Card;2026/01/14;Olivia Dlamini
T00527;S001;Sandton;C0979;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Cash;2026/03/25;James Botha
T00528;S001;Sandton;C1044;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Bank Transfer;2026/01/04;Michael Williams
T00529;S001;Sandton;C0342;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Bank Transfer;2026/05/10;Emma Nkosi
T00530;S001;Sandton;C0953;Member;P0014;Yoga Mat;Sportswear;1;399.99;399.99;Mobile Pay;2026/01/16;Emma Nkosi
T00531;S001;Sandton;C2332;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Bank Transfer;2026/06/09;Olivia Dlamini
T00532;S001;Sandton;C1160;Member;P0008;Blender;Appliances;6;899.99;5399.94;Card;2026/02/03;Olivia Dlamini
T00533;S001;Sandton;C0815;Member;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Bank Transfer;2026/03/12;Noah Pillay
T00534;S001;Sandton;C1133;Member;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Cash;2026/04/09;Emma Nkosi
T00535;S001;Sandton;C0335;Guest;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Cash;2026/03/08;Sophie Mthembu
T00536;S001;Sandton;C2398;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Card;2026/06/28;Sarah Mokoena
T00537;S001;Sandton;C2410;Member;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Bank Transfer;2026/06/11;Daniel Smith
T00538;S001;Sandton;C0355;Guest;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Cash;2026/06/16;Noah Pillay
T00539;S001;Sandton;C2009;Guest;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Mobile Pay;2026/05/26;Liam Jacobs
T00540;S001;Sandton;C0357;Guest;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Cash;2026/01/10;Jessica Naidoo
T00541;S001;Sandton;C0380;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Card;2026/05/15;Jessica Naidoo
T00542;S001;Sandton;C0648;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Cash;2026/04/02;Sarah Mokoena
T00543;S001;Sandton;C1590;Member;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Bank Transfer;2026/02/05;Liam Jacobs
T00544;S001;Sandton;C0907;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Cash;2026/04/19;Michael Williams
T00545;S001;Sandton;C1823;Member;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Cash;2026/02/19;Jessica Naidoo
T00546;S001;Sandton;C2281;Guest;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Cash;2026/04/19;Emma Nkosi
T00547;S001;Sandton;C1577;Member;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Bank Transfer;2026/06/28;Liam Jacobs
T00548;S001;Sandton;C0862;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Card;2026/01/28;Michael Williams
T00549;S001;Sandton;C1771;Member;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Cash;2026/02/28;James Botha
T00550;S001;Sandton;C2288;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Card;2026/04/29;James Botha
T00551;S001;Sandton;C0393;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Mobile Pay;2026/03/08;Noah Pillay
T00552;S001;Sandton;C2453;Member;P0008;Blender;Appliances;2;899.99;1799.98;Mobile Pay;2026/03/20;Daniel Smith
T00553;S001;Sandton;C0917;Member;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Mobile Pay;2026/03/25;Daniel Smith
T00554;S001;Sandton;C2301;Guest;P0025;Novel Book;Books;5;199.99;999.95;Bank Transfer;2026/03/28;Sophie Mthembu
T00555;S001;Sandton;C2861;Guest;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Card;2026/05/10;Noah Pillay
T00556;S001;Sandton;C0490;Member;P0008;Blender;Appliances;2;899.99;1799.98;Mobile Pay;2026/04/08;Noah Pillay
T00557;S001;Sandton;C1750;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Mobile Pay;2026/04/05;Noah Pillay
T00558;S001;Sandton;C1613;Guest;P0004;USB-C Charger;Electronics;2;299.99;599.98;Cash;2026/04/06;Emma Nkosi
T00559;S001;Sandton;C1826;Member;P0018;Perfume;Beauty;4;899.99;3599.96;Bank Transfer;2026/04/11;James Botha
T00560;S001;Sandton;C1652;Guest;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Bank Transfer;2026/03/16;Sophie Mthembu
T00561;S001;Sandton;C1184;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Bank Transfer;2026/02/02;Sarah Mokoena
T00562;S001;Sandton;C1969;Guest;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Mobile Pay;2026/06/13;Olivia Dlamini
T00563;S001;Sandton;C2734;Member;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Mobile Pay;2026/01/25;James Botha
T00564;S001;Sandton;C2298;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Mobile Pay;2026/04/22;Sarah Mokoena
T00565;S001;Sandton;C2475;Member;P0025;Novel Book;Books;3;199.99;599.97;Cash;2026/03/09;Liam Jacobs
T00566;S001;Sandton;C1390;Member;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Mobile Pay;2026/03/28;Jessica Naidoo
T00567;S001;Sandton;C0328;Guest;P0019;Throw Blanket;Home & Decor;1;449.99;449.99;Card;2026/06/30;Noah Pillay
T00568;S001;Sandton;C0195;Guest;P0004;USB-C Charger;Electronics;2;299.99;599.98;Mobile Pay;2026/05/01;Sarah Mokoena
T00569;S001;Sandton;C0060;Member;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Mobile Pay;2026/02/04;James Botha
T00570;S001;Sandton;C1627;Guest;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Card;2026/01/12;Daniel Smith
T00571;S001;Sandton;C1826;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Mobile Pay;2026/05/26;Daniel Smith
T00572;S001;Sandton;C2967;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Bank Transfer;2026/06/20;Jessica Naidoo
T00573;S001;Sandton;C1961;Guest;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Card;2026/01/07;Sophie Mthembu
T00574;S001;Sandton;C2292;Guest;P0025;Novel Book;Books;3;199.99;599.97;Bank Transfer;2026/01/15;Jessica Naidoo
T00575;S001;Sandton;C0023;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Bank Transfer;2026/01/31;Sophie Mthembu
T00576;S001;Sandton;C0890;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Cash;2026/06/03;Sophie Mthembu
T00577;S001;Sandton;C1920;Member;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Bank Transfer;2026/01/09;Emma Nkosi
T00578;S001;Sandton;C1539;Guest;P0018;Perfume;Beauty;4;899.99;3599.96;Bank Transfer;2026/04/25;Noah Pillay
T00579;S001;Sandton;C2365;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Card;2026/06/24;Daniel Smith
T00580;S001;Sandton;C0903;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Bank Transfer;2026/03/05;Olivia Dlamini
T00581;S001;Sandton;C0241;Member;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Bank Transfer;2026/06/01;Olivia Dlamini
T00582;S001;Sandton;C1152;Guest;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Bank Transfer;2026/01/11;Liam Jacobs
T00583;S001;Sandton;C1094;Guest;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Bank Transfer;2026/02/15;Liam Jacobs
T00584;S001;Sandton;C0772;Member;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Card;2026/04/23;Michael Williams
T00585;S001;Sandton;C2468;Guest;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Card;2026/01/04;Jessica Naidoo
T00586;S001;Sandton;C1877;Member;P0008;Blender;Appliances;5;899.99;4499.95;Mobile Pay;2026/04/12;Jessica Naidoo
T00587;S001;Sandton;C0207;Guest;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Card;2026/02/09;James Botha
T00588;S001;Sandton;C0014;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Bank Transfer;2026/03/28;Olivia Dlamini
T00589;S001;Sandton;C0040;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Mobile Pay;2026/02/16;Michael Williams
T00590;S001;Sandton;C2074;Member;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Bank Transfer;2026/03/21;Daniel Smith
T00591;S001;Sandton;C0665;Member;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Cash;2026/01/09;Emma Nkosi
T00592;S001;Sandton;C1606;Guest;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Card;2026/02/27;James Botha
T00593;S001;Sandton;C0002;Member;P0025;Novel Book;Books;4;199.99;799.96;Cash;2026/06/08;Michael Williams
T00594;S001;Sandton;C2253;Member;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Cash;2026/02/19;Emma Nkosi
T00595;S001;Sandton;C1865;Member;P0009;Electric Kettle;Appliances;2;499.99;999.98;Card;2026/05/27;Olivia Dlamini
T00596;S001;Sandton;C2448;Member;P0007;Air Fryer;Appliances;6;1799.99;10799.94;Mobile Pay;2026/05/16;Olivia Dlamini
T00597;S001;Sandton;C1397;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Card;2026/02/10;Liam Jacobs
T00598;S001;Sandton;C2052;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Card;2026/03/17;Daniel Smith
T00599;S001;Sandton;C1541;Member;P0009;Electric Kettle;Appliances;1;499.99;499.99;Cash;2026/06/17;Sarah Mokoena
T00600;S001;Sandton;C0487;Guest;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Card;2026/02/28;James Botha
T00601;S001;Sandton;C0836;Guest;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Mobile Pay;2026/04/23;Olivia Dlamini
T00602;S001;Sandton;C0347;Guest;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Cash;2026/01/19;Michael Williams
T00603;S001;Sandton;C1409;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Card;2026/01/11;Emma Nkosi
T00604;S001;Sandton;C1715;Guest;P0008;Blender;Appliances;3;899.99;2699.97;Card;2026/02/21;Noah Pillay
T00605;S001;Sandton;C0892;Guest;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Card;2026/02/11;Sarah Mokoena
T00606;S001;Sandton;C1464;Member;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Cash;2026/03/29;James Botha
T00607;S001;Sandton;C0010;Member;P0018;Perfume;Beauty;1;899.99;899.99;Mobile Pay;2026/05/22;Michael Williams
T00608;S001;Sandton;C2880;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Cash;2026/06/19;Michael Williams
T00609;S001;Sandton;C2791;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Bank Transfer;2026/01/04;James Botha
T00610;S001;Sandton;C2276;Member;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Card;2026/05/07;Emma Nkosi
T00611;S001;Sandton;C0811;Member;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Bank Transfer;2026/01/29;Daniel Smith
T00612;S001;Sandton;C1299;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Card;2026/05/06;Daniel Smith
T00613;S001;Sandton;C0328;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Mobile Pay;2026/04/11;James Botha
T00614;S001;Sandton;C0333;Guest;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Bank Transfer;2026/04/06;Michael Williams
T00615;S001;Sandton;C2871;Member;P0009;Electric Kettle;Appliances;2;499.99;999.98;Cash;2026/05/01;Sophie Mthembu
T00616;S001;Sandton;C1073;Guest;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Cash;2026/04/16;Daniel Smith
T00617;S001;Sandton;C2887;Member;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Cash;2026/03/20;James Botha
T00618;S001;Sandton;C2599;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Mobile Pay;2026/02/10;Daniel Smith
T00619;S001;Sandton;C0624;Member;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Card;2026/01/18;Olivia Dlamini
T00620;S001;Sandton;C0883;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Cash;2026/02/01;Olivia Dlamini
T00621;S001;Sandton;C0650;Member;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Bank Transfer;2026/01/06;Liam Jacobs
T00622;S001;Sandton;C0149;Member;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Card;2026/06/15;Emma Nkosi
T00623;S001;Sandton;C1158;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Mobile Pay;2026/02/07;Jessica Naidoo
T00624;S001;Sandton;C1302;Guest;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Cash;2026/05/10;Liam Jacobs
T00625;S001;Sandton;C0518;Member;P0008;Blender;Appliances;6;899.99;5399.94;Cash;2026/04/02;Daniel Smith
T00626;S001;Sandton;C1068;Member;P0011;Denim Jeans;Clothing;1;799.99;799.99;Card;2026/04/10;Olivia Dlamini
T00627;S001;Sandton;C0271;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Cash;2026/06/06;Michael Williams
T00628;S001;Sandton;C2321;Member;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Cash;2026/03/22;Olivia Dlamini
T00629;S001;Sandton;C0709;Guest;P0025;Novel Book;Books;6;199.99;1199.94;Cash;2026/03/18;Emma Nkosi
T00630;S001;Sandton;C1165;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Bank Transfer;2026/03/29;Emma Nkosi
T00631;S001;Sandton;C0287;Guest;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Mobile Pay;2026/05/23;Noah Pillay
T00632;S001;Sandton;C1115;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Bank Transfer;2026/06/28;Sarah Mokoena
T00633;S001;Sandton;C1933;Member;P0007;Air Fryer;Appliances;6;1799.99;10799.94;Card;2026/04/24;Michael Williams
T00634;S001;Sandton;C1289;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Bank Transfer;2026/02/18;Emma Nkosi
T00635;S001;Sandton;C0295;Guest;P0004;USB-C Charger;Electronics;3;299.99;899.97;Cash;2026/05/09;Liam Jacobs
T00636;S001;Sandton;C2115;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Bank Transfer;2026/03/15;Liam Jacobs
T00637;S001;Sandton;C1183;Member;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Mobile Pay;2026/06/30;Michael Williams
T00638;S001;Sandton;C1550;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Bank Transfer;2026/06/19;James Botha
T00639;S001;Sandton;C2888;Member;P0008;Blender;Appliances;4;899.99;3599.96;Card;2026/04/07;Olivia Dlamini
T00640;S001;Sandton;C0184;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Card;2026/04/13;Olivia Dlamini
T00641;S001;Sandton;C1956;Guest;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Cash;2026/04/30;Sophie Mthembu
T00642;S001;Sandton;C2721;Member;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Card;2026/06/05;Liam Jacobs
T00643;S001;Sandton;C2246;Guest;P0006;Coffee Maker;Appliances;3;1299.99;3899.97;Cash;2026/06/24;James Botha
T00644;S001;Sandton;C2991;Guest;P0009;Electric Kettle;Appliances;2;499.99;999.98;Bank Transfer;2026/04/23;Emma Nkosi
T00645;S001;Sandton;C1167;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Cash;2026/04/01;James Botha
T00646;S001;Sandton;C0579;Guest;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Mobile Pay;2026/04/03;Sophie Mthembu
T00647;S001;Sandton;C2341;Member;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Mobile Pay;2026/05/23;Olivia Dlamini
T00648;S001;Sandton;C1128;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Bank Transfer;2026/02/22;Noah Pillay
T00649;S001;Sandton;C2115;Member;P0008;Blender;Appliances;6;899.99;5399.94;Mobile Pay;2026/06/16;Sophie Mthembu
T00650;S001;Sandton;C0134;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Card;2026/05/17;Sarah Mokoena
T00651;S001;Sandton;C2492;Member;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Card;2026/06/18;Jessica Naidoo
T00652;S001;Sandton;C1555;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Bank Transfer;2026/06/23;Daniel Smith
T00653;S001;Sandton;C2362;Guest;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Bank Transfer;2026/02/19;Jessica Naidoo
T00654;S001;Sandton;C1863;Member;P0025;Novel Book;Books;4;199.99;799.96;Cash;2026/05/05;Noah Pillay
T00655;S001;Sandton;C1694;Guest;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Mobile Pay;2026/06/26;Daniel Smith
T00656;S001;Sandton;C0172;Member;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Cash;2026/01/09;Michael Williams
